"","coef","mean","sd"
"URXUCR",0,0.0621900937482817,2.03704982788443
"ALQ130",0,0.0621900937482817,2.03704982788443
"HOD050",0,0.0621900937482817,2.03704982788443
"WHD010",0,0.0621900937482817,2.03704982788443
"WHD020",0,0.0621900937482817,2.03704982788443
"WHD050",0,0.0621900937482817,2.03704982788443
"WHD110",0,0.0621900937482817,2.03704982788443
"WHD120",0,0.0621900937482817,2.03704982788443
"WHD130",0,0.0621900937482817,2.03704982788443
"WHD140",0,0.0621900937482817,2.03704982788443
"demo_age_cat_18to44",0,0.0621900937482817,2.03704982788443
"demo_age_cat_45to64",0,0.0621900937482817,2.03704982788443
"demo_age_cat_65to74",0,0.0621900937482817,2.03704982788443
"demo_age_cat_75plus",0,0.0621900937482817,2.03704982788443
"demo_race_NonplusHispanicWhite",0,0.0621900937482817,2.03704982788443
"demo_race_NonplusHispanicBlack",0,0.0621900937482817,2.03704982788443
"demo_race_NonplusHispanicAsian",0,0.0621900937482817,2.03704982788443
"demo_race_Hispanic",0,0.0621900937482817,2.03704982788443
"demo_race_Other",0,0.0621900937482817,2.03704982788443
"demo_race_black_No",0,0.0621900937482817,2.03704982788443
"demo_race_black_Yes",0,0.0621900937482817,2.03704982788443
"demo_pregnant_No",0,0.0621900937482817,2.03704982788443
"demo_pregnant_Yes",0,0.0621900937482817,2.03704982788443
"demo_gender_Men",0,0.0621900937482817,2.03704982788443
"demo_gender_Women",0,0.0621900937482817,2.03704982788443
"bp_cat_meds_excluded_SBP120andDBP80mmHg",20.7556715339631,0.0621900937482817,2.03704982788443
"bp_cat_meds_excluded_SBPof120to130andDBP80mmHg",21.508138168873,0.0621900937482817,2.03704982788443
"bp_cat_meds_excluded_SBPof130to140orDBP80to90mmHg",0,0.0621900937482817,2.03704982788443
"bp_cat_meds_excluded_SBPof140to160orDBP90to100mmHg",-12.9566362043115,0.0621900937482817,2.03704982788443
"bp_cat_meds_excluded_SBP160plusorDBP100plusmmHg",-11.2618372399281,0.0621900937482817,2.03704982788443
"bp_cat_meds_included_SBP120andDBP80mmHg",0,0.0621900937482817,2.03704982788443
"bp_cat_meds_included_SBPof120to130andDBP80mmHg",0,0.0621900937482817,2.03704982788443
"bp_cat_meds_included_SBPof130to140orDBP80to90mmHg",0,0.0621900937482817,2.03704982788443
"bp_cat_meds_included_SBPof140to160orDBP90to100mmHg",0,0.0621900937482817,2.03704982788443
"bp_cat_meds_included_SBP160plusorDBP100plusmmHg",0,0.0621900937482817,2.03704982788443
"bp_cat_meds_included_takingantihypertensivemedications",1.12638647185815,0.0621900937482817,2.03704982788443
"bp_med_use_No",-8.17315591068296e-14,0.0621900937482817,2.03704982788443
"bp_med_use_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_recommended_jnc7_No",3.62398611314304,0.0621900937482817,2.03704982788443
"bp_med_recommended_jnc7_Yes",-7.37461634382817e-14,0.0621900937482817,2.03704982788443
"bp_med_recommended_accaha_No",0,0.0621900937482817,2.03704982788443
"bp_med_recommended_accaha_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_n_class_None",0,0.0621900937482817,2.03704982788443
"bp_med_n_class_One",0,0.0621900937482817,2.03704982788443
"bp_med_n_class_Two",0,0.0621900937482817,2.03704982788443
"bp_med_n_class_Three",0,0.0621900937482817,2.03704982788443
"bp_med_n_class_Fourormore",0,0.0621900937482817,2.03704982788443
"bp_med_n_pills_None",0,0.0621900937482817,2.03704982788443
"bp_med_n_pills_One",0,0.0621900937482817,2.03704982788443
"bp_med_n_pills_Two",0,0.0621900937482817,2.03704982788443
"bp_med_n_pills_Three",0,0.0621900937482817,2.03704982788443
"bp_med_n_pills_Fourormore",0,0.0621900937482817,2.03704982788443
"bp_med_combination_No",0,0.0621900937482817,2.03704982788443
"bp_med_combination_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_pills_gteq_2_No",0,0.0621900937482817,2.03704982788443
"bp_med_pills_gteq_2_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_ace_No",0,0.0621900937482817,2.03704982788443
"bp_med_ace_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_aldo_No",0,0.0621900937482817,2.03704982788443
"bp_med_aldo_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_alpha_No",0,0.0621900937482817,2.03704982788443
"bp_med_alpha_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_angioten_No",0,0.0621900937482817,2.03704982788443
"bp_med_angioten_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_beta_No",0,0.0621900937482817,2.03704982788443
"bp_med_beta_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_central_No",0,0.0621900937482817,2.03704982788443
"bp_med_central_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_ccb_No",0,0.0621900937482817,2.03704982788443
"bp_med_ccb_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_ccb_dh_No",0,0.0621900937482817,2.03704982788443
"bp_med_ccb_dh_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_ccb_ndh_No",0,0.0621900937482817,2.03704982788443
"bp_med_ccb_ndh_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_diur_Ksparing_No",0,0.0621900937482817,2.03704982788443
"bp_med_diur_Ksparing_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_diur_loop_No",0,0.0621900937482817,2.03704982788443
"bp_med_diur_loop_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_diur_thz_No",0,0.0621900937482817,2.03704982788443
"bp_med_diur_thz_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_renin_inhibitors_No",0,0.0621900937482817,2.03704982788443
"bp_med_renin_inhibitors_Yes",0,0.0621900937482817,2.03704982788443
"bp_med_vasod_No",0,0.0621900937482817,2.03704982788443
"bp_med_vasod_Yes",0,0.0621900937482817,2.03704982788443
"htn_aware_No",0,0.0621900937482817,2.03704982788443
"htn_aware_Yes",0,0.0621900937482817,2.03704982788443
"htn_resistant_jnc7_No",0.0826319967135567,0.0621900937482817,2.03704982788443
"htn_resistant_jnc7_Yes",-2.68957846253386e-14,0.0621900937482817,2.03704982788443
"htn_resistant_accaha_No",0,0.0621900937482817,2.03704982788443
"htn_resistant_accaha_Yes",0,0.0621900937482817,2.03704982788443
"htn_resistant_jnc7_thz_No",0,0.0621900937482817,2.03704982788443
"htn_resistant_jnc7_thz_Yes",0,0.0621900937482817,2.03704982788443
"htn_resistant_accaha_thz_No",0,0.0621900937482817,2.03704982788443
"htn_resistant_accaha_thz_Yes",0,0.0621900937482817,2.03704982788443
"cc_smoke_Never",0,0.0621900937482817,2.03704982788443
"cc_smoke_Former",0,0.0621900937482817,2.03704982788443
"cc_smoke_Current",0,0.0621900937482817,2.03704982788443
"cc_bmi_25",0,0.0621900937482817,2.03704982788443
"cc_bmi_25to30",0,0.0621900937482817,2.03704982788443
"cc_bmi_30to35",0,0.0621900937482817,2.03704982788443
"cc_bmi_35plus",0,0.0621900937482817,2.03704982788443
"cc_diabetes_No",10.9869334428326,0.0621900937482817,2.03704982788443
"cc_diabetes_Yes",-1.45214580945732e-13,0.0621900937482817,2.03704982788443
"cc_ckd_No",11.2140063438261,0.0621900937482817,2.03704982788443
"cc_ckd_Yes",-9.13613503130161e-14,0.0621900937482817,2.03704982788443
"cc_cvd_mi_No",0,0.0621900937482817,2.03704982788443
"cc_cvd_mi_Yes",0,0.0621900937482817,2.03704982788443
"cc_cvd_chd_No",0,0.0621900937482817,2.03704982788443
"cc_cvd_chd_Yes",0,0.0621900937482817,2.03704982788443
"cc_cvd_ascvd_No",0,0.0621900937482817,2.03704982788443
"cc_cvd_ascvd_Yes",0,0.0621900937482817,2.03704982788443
"cc_cvd_hf_No",0,0.0621900937482817,2.03704982788443
"cc_cvd_hf_Yes",0,0.0621900937482817,2.03704982788443
"cc_cvd_any_No",0,0.0621900937482817,2.03704982788443
"cc_cvd_any_Yes",0,0.0621900937482817,2.03704982788443
"DSD010AN_1",0,0.0621900937482817,2.03704982788443
"DSD010AN_2",0,0.0621900937482817,2.03704982788443
"DSD010AN_7",0,0.0621900937482817,2.03704982788443
"DSD010AN_9",0,0.0621900937482817,2.03704982788443
"DR1DRSTZ_1",0,0.0621900937482817,2.03704982788443
"DR1DRSTZ_2",0,0.0621900937482817,2.03704982788443
"DR1DRSTZ_5",0,0.0621900937482817,2.03704982788443
"DR1LANG_1",0,0.0621900937482817,2.03704982788443
"DR1LANG_2",0,0.0621900937482817,2.03704982788443
"DR1LANG_3",0,0.0621900937482817,2.03704982788443
"DR1LANG_4",0,0.0621900937482817,2.03704982788443
"DR1LANG_5",0,0.0621900937482817,2.03704982788443
"DR1LANG_6",0,0.0621900937482817,2.03704982788443
"DS1DS_1",0,0.0621900937482817,2.03704982788443
"DS1DS_2",0,0.0621900937482817,2.03704982788443
"DS1AN_1",0,0.0621900937482817,2.03704982788443
"DS1AN_2",0,0.0621900937482817,2.03704982788443
"DR2DRSTZ_1",0,0.0621900937482817,2.03704982788443
"DR2DRSTZ_2",0,0.0621900937482817,2.03704982788443
"DR2DRSTZ_5",0,0.0621900937482817,2.03704982788443
"BPAARM_1",0,0.0621900937482817,2.03704982788443
"BPAARM_2",0,0.0621900937482817,2.03704982788443
"BPAARM_8",0,0.0621900937482817,2.03704982788443
"BPACSZ_1",0,0.0621900937482817,2.03704982788443
"BPACSZ_2",0,0.0621900937482817,2.03704982788443
"BPACSZ_3",0,0.0621900937482817,2.03704982788443
"BPACSZ_4",0,0.0621900937482817,2.03704982788443
"BPACSZ_5",0,0.0621900937482817,2.03704982788443
"BPXPULS_1",0,0.0621900937482817,2.03704982788443
"BPXPULS_2",0,0.0621900937482817,2.03704982788443
"BPXPTY_1",0,0.0621900937482817,2.03704982788443
"BPXPTY_2",0,0.0621900937482817,2.03704982788443
"BPAEN1_1",0,0.0621900937482817,2.03704982788443
"BPAEN1_2",0,0.0621900937482817,2.03704982788443
"BPAEN2_1",0,0.0621900937482817,2.03704982788443
"BPAEN2_2",0,0.0621900937482817,2.03704982788443
"BPAEN3_1",0,0.0621900937482817,2.03704982788443
"BPAEN3_2",0,0.0621900937482817,2.03704982788443
"LBXHA_1",0,0.0621900937482817,2.03704982788443
"LBXHA_2",0,0.0621900937482817,2.03704982788443
"LBXHA_3",0,0.0621900937482817,2.03704982788443
"DBQ330_1",0,0.0621900937482817,2.03704982788443
"DBQ330_2",0,0.0621900937482817,2.03704982788443
"DBQ330_7",0,0.0621900937482817,2.03704982788443
"DBQ330_9",0,0.0621900937482817,2.03704982788443
"BPQ020_1",0,0.0621900937482817,2.03704982788443
"BPQ020_2",0,0.0621900937482817,2.03704982788443
"BPQ030_1",0,0.0621900937482817,2.03704982788443
"BPQ030_2",0,0.0621900937482817,2.03704982788443
"BPQ030_7",0,0.0621900937482817,2.03704982788443
"BPQ030_9",0,0.0621900937482817,2.03704982788443
"BPQ040A_1",0,0.0621900937482817,2.03704982788443
"BPQ040A_2",0,0.0621900937482817,2.03704982788443
"BPQ060_1",0,0.0621900937482817,2.03704982788443
"BPQ060_2",0,0.0621900937482817,2.03704982788443
"BPQ060_7",0,0.0621900937482817,2.03704982788443
"BPQ060_9",0,0.0621900937482817,2.03704982788443
"BPQ070_1",0,0.0621900937482817,2.03704982788443
"BPQ070_2",0,0.0621900937482817,2.03704982788443
"BPQ070_3",0,0.0621900937482817,2.03704982788443
"BPQ070_4",0,0.0621900937482817,2.03704982788443
"BPQ070_9",0,0.0621900937482817,2.03704982788443
"BPQ080_1",0,0.0621900937482817,2.03704982788443
"BPQ080_2",0,0.0621900937482817,2.03704982788443
"BPQ080_7",0,0.0621900937482817,2.03704982788443
"BPQ080_9",0,0.0621900937482817,2.03704982788443
"BPQ090D_1",0,0.0621900937482817,2.03704982788443
"BPQ090D_2",0,0.0621900937482817,2.03704982788443
"BPQ090D_9",0,0.0621900937482817,2.03704982788443
"CDQ010_1",0,0.0621900937482817,2.03704982788443
"CDQ010_2",0,0.0621900937482817,2.03704982788443
"CDQ010_7",0,0.0621900937482817,2.03704982788443
"CDQ010_9",0,0.0621900937482817,2.03704982788443
"HSQ590_1",0,0.0621900937482817,2.03704982788443
"HSQ590_2",0,0.0621900937482817,2.03704982788443
"HSQ590_7",0,0.0621900937482817,2.03704982788443
"HSQ590_9",0,0.0621900937482817,2.03704982788443
"DIQ010_1",0,0.0621900937482817,2.03704982788443
"DIQ010_2",0,0.0621900937482817,2.03704982788443
"DIQ010_3",0,0.0621900937482817,2.03704982788443
"DIQ010_9",0,0.0621900937482817,2.03704982788443
"DIQ050_1",0,0.0621900937482817,2.03704982788443
"DIQ050_2",0,0.0621900937482817,2.03704982788443
"DIQ050_9",0,0.0621900937482817,2.03704982788443
"HIQ210_1",0,0.0621900937482817,2.03704982788443
"HIQ210_2",0,0.0621900937482817,2.03704982788443
"HIQ210_7",0,0.0621900937482817,2.03704982788443
"HIQ210_9",0,0.0621900937482817,2.03704982788443
"HUQ010_1",0,0.0621900937482817,2.03704982788443
"HUQ010_2",0,0.0621900937482817,2.03704982788443
"HUQ010_3",0,0.0621900937482817,2.03704982788443
"HUQ010_4",0,0.0621900937482817,2.03704982788443
"HUQ010_5",0,0.0621900937482817,2.03704982788443
"HUQ010_7",0,0.0621900937482817,2.03704982788443
"HUQ010_9",0,0.0621900937482817,2.03704982788443
"HUQ030_1",0,0.0621900937482817,2.03704982788443
"HUQ030_2",0,0.0621900937482817,2.03704982788443
"HUQ030_3",0,0.0621900937482817,2.03704982788443
"HUQ030_7",0,0.0621900937482817,2.03704982788443
"HUQ030_9",0,0.0621900937482817,2.03704982788443
"HUQ090_1",0,0.0621900937482817,2.03704982788443
"HUQ090_2",0,0.0621900937482817,2.03704982788443
"HUQ090_7",0,0.0621900937482817,2.03704982788443
"HUQ090_9",0,0.0621900937482817,2.03704982788443
"HOQ065_1",0,0.0621900937482817,2.03704982788443
"HOQ065_2",0,0.0621900937482817,2.03704982788443
"HOQ065_3",0,0.0621900937482817,2.03704982788443
"HOQ065_7",0,0.0621900937482817,2.03704982788443
"HOQ065_9",0,0.0621900937482817,2.03704982788443
"IMQ020_1",0,0.0621900937482817,2.03704982788443
"IMQ020_2",0,0.0621900937482817,2.03704982788443
"IMQ020_3",0,0.0621900937482817,2.03704982788443
"IMQ020_7",0,0.0621900937482817,2.03704982788443
"IMQ020_9",0,0.0621900937482817,2.03704982788443
"MCQ010_1",0,0.0621900937482817,2.03704982788443
"MCQ010_2",0,0.0621900937482817,2.03704982788443
"MCQ010_9",0,0.0621900937482817,2.03704982788443
"MCQ053_1",0,0.0621900937482817,2.03704982788443
"MCQ053_2",0,0.0621900937482817,2.03704982788443
"MCQ053_9",0,0.0621900937482817,2.03704982788443
"MCQ080_1",0,0.0621900937482817,2.03704982788443
"MCQ080_2",0,0.0621900937482817,2.03704982788443
"MCQ080_9",0,0.0621900937482817,2.03704982788443
"MCQ092_1",0,0.0621900937482817,2.03704982788443
"MCQ092_2",0,0.0621900937482817,2.03704982788443
"MCQ092_7",0,0.0621900937482817,2.03704982788443
"MCQ092_9",0,0.0621900937482817,2.03704982788443
"MCQ160A_1",0,0.0621900937482817,2.03704982788443
"MCQ160A_2",0,0.0621900937482817,2.03704982788443
"MCQ160A_9",0,0.0621900937482817,2.03704982788443
"MCQ160B_1",0,0.0621900937482817,2.03704982788443
"MCQ160B_2",0,0.0621900937482817,2.03704982788443
"MCQ160B_7",0,0.0621900937482817,2.03704982788443
"MCQ160B_9",0,0.0621900937482817,2.03704982788443
"MCQ160C_1",0,0.0621900937482817,2.03704982788443
"MCQ160C_2",0,0.0621900937482817,2.03704982788443
"MCQ160C_7",0,0.0621900937482817,2.03704982788443
"MCQ160C_9",0,0.0621900937482817,2.03704982788443
"MCQ160D_1",0,0.0621900937482817,2.03704982788443
"MCQ160D_2",0,0.0621900937482817,2.03704982788443
"MCQ160D_7",0,0.0621900937482817,2.03704982788443
"MCQ160D_9",0,0.0621900937482817,2.03704982788443
"MCQ160E_1",0,0.0621900937482817,2.03704982788443
"MCQ160E_2",0,0.0621900937482817,2.03704982788443
"MCQ160E_7",0,0.0621900937482817,2.03704982788443
"MCQ160E_9",0,0.0621900937482817,2.03704982788443
"MCQ160F_1",0,0.0621900937482817,2.03704982788443
"MCQ160F_2",0,0.0621900937482817,2.03704982788443
"MCQ160F_9",0,0.0621900937482817,2.03704982788443
"MCQ160L_1",0,0.0621900937482817,2.03704982788443
"MCQ160L_2",0,0.0621900937482817,2.03704982788443
"MCQ160L_9",0,0.0621900937482817,2.03704982788443
"MCQ220_1",0,0.0621900937482817,2.03704982788443
"MCQ220_2",0,0.0621900937482817,2.03704982788443
"MCQ220_9",0,0.0621900937482817,2.03704982788443
"OSQ010A_1",0,0.0621900937482817,2.03704982788443
"OSQ010A_2",0,0.0621900937482817,2.03704982788443
"OSQ010A_9",0,0.0621900937482817,2.03704982788443
"OSQ010B_1",0,0.0621900937482817,2.03704982788443
"OSQ010B_2",0,0.0621900937482817,2.03704982788443
"OSQ010B_7",0,0.0621900937482817,2.03704982788443
"OSQ010B_9",0,0.0621900937482817,2.03704982788443
"OSQ010C_1",0,0.0621900937482817,2.03704982788443
"OSQ010C_2",0,0.0621900937482817,2.03704982788443
"OSQ010C_7",0,0.0621900937482817,2.03704982788443
"OSQ010C_9",0,0.0621900937482817,2.03704982788443
"OSQ060_1",0,0.0621900937482817,2.03704982788443
"OSQ060_2",0,0.0621900937482817,2.03704982788443
"OSQ060_7",0,0.0621900937482817,2.03704982788443
"OSQ060_9",0,0.0621900937482817,2.03704982788443
"PFQ059_1",0,0.0621900937482817,2.03704982788443
"PFQ059_2",0,0.0621900937482817,2.03704982788443
"PFQ059_7",0,0.0621900937482817,2.03704982788443
"PFQ059_9",0,0.0621900937482817,2.03704982788443
"PFQ090_1",0,0.0621900937482817,2.03704982788443
"PFQ090_2",0,0.0621900937482817,2.03704982788443
"PFQ090_9",0,0.0621900937482817,2.03704982788443
"SMQ020_1",0,0.0621900937482817,2.03704982788443
"SMQ020_2",0,0.0621900937482817,2.03704982788443
"SMQ020_7",0,0.0621900937482817,2.03704982788443
"SMQ020_9",0,0.0621900937482817,2.03704982788443
"WHQ030_1",0,0.0621900937482817,2.03704982788443
"WHQ030_2",0,0.0621900937482817,2.03704982788443
"WHQ030_3",0,0.0621900937482817,2.03704982788443
"WHQ030_7",0,0.0621900937482817,2.03704982788443
"WHQ030_9",0,0.0621900937482817,2.03704982788443
"WHQ070_1",0,0.0621900937482817,2.03704982788443
"WHQ070_2",0,0.0621900937482817,2.03704982788443
"WHQ070_7",0,0.0621900937482817,2.03704982788443
"WHQ070_9",0,0.0621900937482817,2.03704982788443
"DPQ010_0",0,0.0621900937482817,2.03704982788443
"DPQ010_1",0,0.0621900937482817,2.03704982788443
"DPQ010_2",0,0.0621900937482817,2.03704982788443
"DPQ010_3",0,0.0621900937482817,2.03704982788443
"DPQ010_7",0,0.0621900937482817,2.03704982788443
"DPQ010_9",0,0.0621900937482817,2.03704982788443
"DPQ020_0",0,0.0621900937482817,2.03704982788443
"DPQ020_1",0,0.0621900937482817,2.03704982788443
"DPQ020_2",0,0.0621900937482817,2.03704982788443
"DPQ020_3",0,0.0621900937482817,2.03704982788443
"DPQ020_7",0,0.0621900937482817,2.03704982788443
"DPQ020_9",0,0.0621900937482817,2.03704982788443
"DPQ030_0",0,0.0621900937482817,2.03704982788443
"DPQ030_1",0,0.0621900937482817,2.03704982788443
"DPQ030_2",0,0.0621900937482817,2.03704982788443
"DPQ030_3",0,0.0621900937482817,2.03704982788443
"DPQ030_7",0,0.0621900937482817,2.03704982788443
"DPQ030_9",0,0.0621900937482817,2.03704982788443
"DPQ040_0",0,0.0621900937482817,2.03704982788443
"DPQ040_1",0,0.0621900937482817,2.03704982788443
"DPQ040_2",0,0.0621900937482817,2.03704982788443
"DPQ040_3",0,0.0621900937482817,2.03704982788443
"DPQ040_7",0,0.0621900937482817,2.03704982788443
"DPQ040_9",0,0.0621900937482817,2.03704982788443
"DPQ050_0",0,0.0621900937482817,2.03704982788443
"DPQ050_1",0,0.0621900937482817,2.03704982788443
"DPQ050_2",0,0.0621900937482817,2.03704982788443
"DPQ050_3",0,0.0621900937482817,2.03704982788443
"DPQ050_7",0,0.0621900937482817,2.03704982788443
"DPQ050_9",0,0.0621900937482817,2.03704982788443
"DPQ060_0",0,0.0621900937482817,2.03704982788443
"DPQ060_1",0,0.0621900937482817,2.03704982788443
"DPQ060_2",0,0.0621900937482817,2.03704982788443
"DPQ060_3",0,0.0621900937482817,2.03704982788443
"DPQ060_7",0,0.0621900937482817,2.03704982788443
"DPQ060_9",0,0.0621900937482817,2.03704982788443
"DPQ070_0",0,0.0621900937482817,2.03704982788443
"DPQ070_1",0,0.0621900937482817,2.03704982788443
"DPQ070_2",0,0.0621900937482817,2.03704982788443
"DPQ070_3",0,0.0621900937482817,2.03704982788443
"DPQ070_7",0,0.0621900937482817,2.03704982788443
"DPQ070_9",0,0.0621900937482817,2.03704982788443
"DPQ080_0",0,0.0621900937482817,2.03704982788443
"DPQ080_1",0,0.0621900937482817,2.03704982788443
"DPQ080_2",0,0.0621900937482817,2.03704982788443
"DPQ080_3",0,0.0621900937482817,2.03704982788443
"DPQ080_7",0,0.0621900937482817,2.03704982788443
"DPQ080_9",0,0.0621900937482817,2.03704982788443
"DPQ090_0",0,0.0621900937482817,2.03704982788443
"DPQ090_1",0,0.0621900937482817,2.03704982788443
"DPQ090_2",0,0.0621900937482817,2.03704982788443
"DPQ090_3",0,0.0621900937482817,2.03704982788443
"DPQ090_7",0,0.0621900937482817,2.03704982788443
"DPQ090_9",0,0.0621900937482817,2.03704982788443
"PUQ100_1",0,0.0621900937482817,2.03704982788443
"PUQ100_2",0,0.0621900937482817,2.03704982788443
"PUQ100_9",0,0.0621900937482817,2.03704982788443
"PUQ110_1",0,0.0621900937482817,2.03704982788443
"PUQ110_2",0,0.0621900937482817,2.03704982788443
"PUQ110_7",0,0.0621900937482817,2.03704982788443
"PUQ110_9",0,0.0621900937482817,2.03704982788443
"SLQ050_1",0,0.0621900937482817,2.03704982788443
"SLQ050_2",0,0.0621900937482817,2.03704982788443
"SLQ050_7",0,0.0621900937482817,2.03704982788443
"SLQ050_9",0,0.0621900937482817,2.03704982788443
"SMAQUEX_1",0,0.0621900937482817,2.03704982788443
"SMAQUEX_2",0,0.0621900937482817,2.03704982788443
"INDFMMPC_1",0,0.0621900937482817,2.03704982788443
"INDFMMPC_2",0,0.0621900937482817,2.03704982788443
"INDFMMPC_3",0,0.0621900937482817,2.03704982788443
"INDFMMPC_7",0,0.0621900937482817,2.03704982788443
"INDFMMPC_9",0,0.0621900937482817,2.03704982788443
"(Intercept)1",-17.7672563541638,0.0621900937482817,2.03704982788443
"demo_age_years1",0,0.0621900937482817,2.03704982788443
"bp_sys_mean1",-0.747222910202276,0.0621900937482817,2.03704982788443
"bp_dia_mean1",0,0.0621900937482817,2.03704982788443
"DSDCOUNT_x1",0,0.0621900937482817,2.03704982788443
"DSDANCNT1",0,0.0621900937482817,2.03704982788443
"DR1EXMER1",0,0.0621900937482817,2.03704982788443
"DR1DAY1",0,0.0621900937482817,2.03704982788443
"DS1DSCNT1",0,0.0621900937482817,2.03704982788443
"DS1ANCNT1",0,0.0621900937482817,2.03704982788443
"BMXWT1",0,0.0621900937482817,2.03704982788443
"BMXHT1",0,0.0621900937482817,2.03704982788443
"BMXBMI1",0,0.0621900937482817,2.03704982788443
"BMXLEG1",0,0.0621900937482817,2.03704982788443
"BMXARML1",0,0.0621900937482817,2.03704982788443
"BMXARMC1",0,0.0621900937482817,2.03704982788443
"BMXWAIST1",0,0.0621900937482817,2.03704982788443
"BPXPLS1",0,0.0621900937482817,2.03704982788443
"BPXML11",0,0.0621900937482817,2.03704982788443
"BPXSY11",0,0.0621900937482817,2.03704982788443
"BPXDI11",0,0.0621900937482817,2.03704982788443
"BPXSY21",-0.0718214258355908,0.0621900937482817,2.03704982788443
"BPXDI21",0,0.0621900937482817,2.03704982788443
"BPXSY31",0,0.0621900937482817,2.03704982788443
"BPXDI31",0,0.0621900937482817,2.03704982788443
"LBXWBCSI1",0,0.0621900937482817,2.03704982788443
"LBXLYPCT1",0,0.0621900937482817,2.03704982788443
"LBXMOPCT1",0,0.0621900937482817,2.03704982788443
"LBXNEPCT1",0,0.0621900937482817,2.03704982788443
"LBXEOPCT1",0,0.0621900937482817,2.03704982788443
"LBXBAPCT1",0,0.0621900937482817,2.03704982788443
"LBDLYMNO1",0,0.0621900937482817,2.03704982788443
"LBDMONO1",0,0.0621900937482817,2.03704982788443
"LBDNENO1",0,0.0621900937482817,2.03704982788443
"LBDEONO1",0,0.0621900937482817,2.03704982788443
"LBDBANO1",0,0.0621900937482817,2.03704982788443
"LBXRBCSI1",0,0.0621900937482817,2.03704982788443
"LBXHGB1",0,0.0621900937482817,2.03704982788443
"LBXHCT1",0,0.0621900937482817,2.03704982788443
"LBXMCVSI1",0,0.0621900937482817,2.03704982788443
